article_name,country,revision_id,population,article_quality_est
Prince Moriyoshi,Japan,799166795,125967000,Start
Hiroshi Hase,Japan,799306947,125967000,C
Shinobu Kandori,Japan,799307380,125967000,C
Kuniaki Koiso,Japan,799573515,125967000,C
Hara Takashi,Japan,799574672,125967000,C
Inukai Tsuyoshi,Japan,799574990,125967000,C
Takahashi Korekiyo,Japan,799575026,125967000,C
Saitō Makoto,Japan,799575124,125967000,C
Kōki Hirota,Japan,799575178,125967000,C
Hiranuma Kiichirō,Japan,799575246,125967000,C
Koriki Jojima,Japan,799778786,125967000,C
Soga no Emishi,Japan,800008968,125967000,Stub
Shiori Yamao,Japan,800091608,125967000,Stub
Shōichi Nakagawa,Japan,800157844,125967000,GA
Empress Kōgyoku,Japan,800402071,125967000,C
Empress Jitō,Japan,800413214,125967000,C
Susumu Hamamura,Japan,800730848,125967000,Stub
Takafumi Horie,Japan,800751455,125967000,C
Matsudaira Yoshinaga,Japan,800773068,125967000,C
Tetsuzo Fuwa,Japan,800783596,125967000,Stub
Kim Gap-sun,Japan,800897878,125967000,Stub
Yukio Hayashida,Japan,801323508,125967000,Stub
Tōyama Mitsuru,Japan,801422489,125967000,Start
Aya Kamikawa,Japan,801459316,125967000,Start
Empress Genshō,Japan,801600566,125967000,C
Empress Kōken,Japan,801600756,125967000,B
Empress Meishō,Japan,801600803,125967000,C
Iwakura Tomomi,Japan,802017902,125967000,C
Empress Suiko,Japan,802074019,125967000,C
Scott Kawasaki,Japan,802186486,125967000,C
Takeru Inukai,Japan,802538789,125967000,Start
Otozō Yamada,Japan,802550387,125967000,Start
Kabayama Aisuke,Japan,802627505,125967000,Stub
Mayumi Moriyama,Japan,802654257,125967000,Start
Nitobe Inazō,Japan,802736029,125967000,C
Yoshijirō Umezu,Japan,802844739,125967000,C
Shiroshi Nasu,Japan,802933573,125967000,Stub
Kido Takayoshi,Japan,802969417,125967000,C
Yoshiko Yamaguchi,Japan,803233164,125967000,C
Shinichiro Kurimoto,Japan,803352125,125967000,Start
Masaharu Kono,Japan,803352301,125967000,Stub
Takashi Esaki,Japan,803398957,125967000,Stub
Tadahiro Matsushita,Japan,803439326,125967000,C
Yasushi Adachi,Japan,803500124,125967000,Stub
Yoshiro Nakamatsu,Japan,803508089,125967000,GA
Hiroshi Ogawa (politician),Japan,803521939,125967000,Stub
Empress Genmei,Japan,803646560,125967000,GA
Tomoya Hosoda,Japan,803824042,125967000,Stub
Yūko Obuchi,Japan,803846896,125967000,Start
Teiko Kihira,Japan,803901720,125967000,Stub
Kanako Otsuji,Japan,804084561,125967000,Start
Fumiko Hayashi (politician),Japan,804257154,125967000,C
Antonio Inoki,Japan,804376685,125967000,B
Katsuhiko Yokomitsu,Japan,804439188,125967000,Stub
Saori Ikeuchi,Japan,804637358,125967000,Stub
Tomoko Tamura,Japan,804638176,125967000,Stub
Saigō Takamori,Japan,804666435,125967000,C
Renhō,Japan,804698579,125967000,C
Kunio Hatoyama,Japan,804866467,125967000,C
Alberto Fujimori,Japan,804990435,125967000,B
Takashi Inoguchi,Japan,805071553,125967000,Start
Tokudaiji Sanetsune,Japan,805187128,125967000,Start
Takeo Hiranuma,Japan,805200144,125967000,C
Sakamoto Ryōma,Japan,805339096,125967000,C
Raymond Chien,Japan,805550980,125967000,Start
Empress Go-Sakuramachi,Japan,805611890,125967000,C
Kyosen Ōhashi,Japan,805708012,125967000,Stub
Hirofumi Yoshimura,Japan,805792869,125967000,C
Masaru Wakasa,Japan,805833786,125967000,Stub
Morio Takahashi,Japan,805884170,125967000,Stub
Tsuneo Matsudaira,Japan,805903559,125967000,Start
Shigetarō Shimada,Japan,805904219,125967000,C
The Great Sasuke,Japan,806018964,125967000,C
Tadatoshi Akiba,Japan,806067767,125967000,C
Iccho Itoh,Japan,806067906,125967000,Start
Kim Han-gil,Japan,806073507,125967000,Start
Shintaro Ishihara,Japan,806085241,125967000,C
Shigeru Yoshida,Japan,806162425,125967000,C
Fumimaro Konoe,Japan,806162542,125967000,C
Ii Naosuke,Japan,806175156,125967000,C
Hiroaki Nagasawa,Japan,806178297,125967000,Start
List of Japanese prime ministers by longevity,Japan,806411021,125967000,Start
Manabu Horii,Japan,806451680,125967000,Start
Tōru Hashimoto,Japan,806455685,125967000,C
Tadatomo Yoshida,Japan,806475926,125967000,Stub
Chiang Wei-kuo,Japan,806499431,125967000,C
Kimie Hatano,Japan,806583996,125967000,Stub
Kazutoshi Sasayama,Japan,806640540,125967000,Stub
Yukio Hatoyama,Japan,806655544,125967000,GA
Morihiro Hosokawa,Japan,806659262,125967000,C
Sanae Takaichi,Japan,806659841,125967000,C
Shinji Tarutoko,Japan,806659937,125967000,Start
Mitsuo Matayoshi,Japan,806672857,125967000,Start
Miki Yamada,Japan,806722492,125967000,Start
Kiyoto Tsuji,Japan,806724100,125967000,Stub
Ryuho Okawa,Japan,806782628,125967000,C
Genrō,Japan,806786156,125967000,Start
Kiyomi Tsujimoto,Japan,806815640,125967000,C
Kyoko Nakayama,Japan,806894446,125967000,Start
Inejiro Asanuma,Japan,806948949,125967000,C
Toru Miyamoto (politician),Japan,806950167,125967000,Stub
Ayuko Kato,Japan,806982443,125967000,Stub
Sadao Yamahana,Japan,806994136,125967000,Stub
Taiga Ishikawa,Japan,807017927,125967000,Start
Masaaki Fujita,Japan,807027933,125967000,Stub
Hideki Tojo,Japan,807044792,125967000,FA
Itō Hirobumi,Japan,807090390,125967000,C
Empress Jingū,Japan,807193206,125967000,C
Tarō Asō,Japan,807205165,125967000,C
Shigenori Tōgō,Japan,807213941,125967000,C
Mamoru Shigemitsu,Japan,807215099,125967000,C
Shin Kanemaru,Japan,807230251,125967000,Start
Sadakazu Tanigaki,Japan,807288701,125967000,C
Shōgun,Japan,807291575,125967000,GA
Tomio Okamura,Japan,807325647,125967000,C
Shinzō Abe,Japan,807422779,125967000,FA
Banri Kaieda,Japan,807441818,125967000,C
Nikolai Sulima,Russia,627001041,146733000,Stub
Viktor Antonov,Russia,671890885,146733000,Stub
Sergey Zorin,Russia,678595657,146733000,Stub
Alexander Barybin,Russia,680886613,146733000,Stub
Yury Zaostrovtsev,Russia,684179656,146733000,Stub
Yury Lutovinov,Russia,699336991,146733000,Start
Vasiliy Pokotilo,Russia,699339086,146733000,Stub
Viktor Anpilov,Russia,699565471,146733000,Stub
Mikhail Aleksandrovich Stakhovich,Russia,702832114,146733000,Stub
Sergei Ivanovich Tiulpanov,Russia,702949370,146733000,Start
Sergei Zubatov,Russia,703386200,146733000,Start
Magomed Omarov (politician),Russia,704597450,146733000,Start
Mikhail Lapshin,Russia,704897187,146733000,Stub
Pyotr Krasikov,Russia,704933176,146733000,Stub
Anatoly Bykov,Russia,705119502,146733000,Stub
Alexander Filatov,Russia,705204037,146733000,Stub
Vladimir Laptev,Russia,705518883,146733000,Stub
Nikolay Dudov,Russia,705817095,146733000,Stub
Nikolay Shaklein,Russia,705870505,146733000,Stub
Mikhail Prusak,Russia,705882918,146733000,Stub
Alexey Chernyshyov,Russia,705883069,146733000,Stub
Nikolay Bogachyov,Russia,706047516,146733000,Start
Pyotr Latyshev,Russia,706263160,146733000,Start
Mikhail Batin,Russia,706586976,146733000,Start
Salau Aliyev,Russia,706773200,146733000,Stub
Balthasar von Campenhausen,Russia,706786237,146733000,Start
Peter Troubetzkoy,Russia,706786334,146733000,Stub
Alexander Panyushkin,Russia,707190096,146733000,Stub
Osip Kozodavlev,Russia,707961181,146733000,Stub
Vasily Lanskoy,Russia,707961373,146733000,Stub
Nikolay Mordvinov (admiral),Russia,708235556,146733000,Start
Gustav Klinger,Russia,709014685,146733000,Stub
Mikhail Yasnov,Russia,709660834,146733000,Stub
Sultan Majid Afandiyev,Russia,709878930,146733000,Start
Vladimir Sloutsker,Russia,710032569,146733000,Stub
Solomon Lozovsky,Russia,710398225,146733000,Start
Valery Golubev,Russia,710803496,146733000,Stub
Viktoriya Mitina,Russia,710803787,146733000,Stub
Vasiliy Shandybin,Russia,711210443,146733000,Stub
Oleg Vyugin,Russia,711900520,146733000,Stub
Alexey Sergeyevich Yermolov,Russia,712607384,146733000,Start
Mikhail Mokretsov,Russia,712699136,146733000,Start
Vladimir Samozhenkov,Russia,712760926,146733000,Stub
Igor Albin,Russia,712907879,146733000,Stub
Oleg Safonov,Russia,712915455,146733000,Stub
Mukhammat Sabirov,Russia,713055213,146733000,Stub
Aaron Soltz,Russia,713360433,146733000,Start
Alexander Gurov (politician),Russia,713738265,146733000,Stub
Vassily Balabanov,Russia,714170093,146733000,Start
Jacob Sievers,Russia,714302437,146733000,Start
Kirill Tomashevich,Russia,714839985,146733000,Stub
Pavel Mif,Russia,714884254,146733000,Stub
Anatoly Tyazhlov,Russia,714886554,146733000,Stub
Vladimir Rakhmanin,Russia,715025136,146733000,Start
Ivan Muravyov-Apostol,Russia,715380185,146733000,Start
Georg Myasnikov,Russia,715539821,146733000,Stub
Aleksandr Fyodorovich Rittikh,Russia,716005933,146733000,Stub
Sergey Subbotin,Russia,716237732,146733000,Start
Pyotr Lomako,Russia,716773160,146733000,Start
Joaquim Crima,Russia,716987430,146733000,Stub
Maksim Mishchenko,Russia,717157626,146733000,Stub
Nikolai Rozenbakh,Russia,717492487,146733000,Stub
Nikolay Muraviev,Russia,717726112,146733000,Stub
Sergey Manukhin,Russia,717726156,146733000,Stub
Aleksandr Zarubin,Russia,718187743,146733000,Start
Alexey Kharuzin,Russia,718463109,146733000,Start
Konstantin Kostin (politician),Russia,718512855,146733000,GA
Leonid Gorbenko,Russia,718651486,146733000,Start
Vyacheslav Kislitsyn,Russia,719050262,146733000,Stub
Nikolay Vinogradov,Russia,719323622,146733000,Stub
Mikhail Nikolayevich Ostrovsky,Russia,719332178,146733000,Start
Gennady Lebedev,Russia,719758003,146733000,Start
Vladislav Zotin,Russia,719836875,146733000,Stub
Valery Chaptynov,Russia,720211311,146733000,Stub
Maxim Viktorov,Russia,720598927,146733000,C
Peter von Meyendorff,Russia,721475263,146733000,Stub
Alexey Krutikov (politician),Russia,721542372,146733000,Stub
Lola Voronina,Russia,721629417,146733000,Stub
Vladimir Kolokoltsev,Russia,721716200,146733000,C
Nikolai Gorbunov,Russia,721772572,146733000,Start
Sergey Donskoy,Russia,721887305,146733000,Stub
Dmitry Nikolayevich Filippov,Russia,721888599,146733000,Start
Zilya Valeeva,Russia,722814345,146733000,Start
Alexey Podberezkin,Russia,723159568,146733000,Stub
Leonid Korotkov,Russia,723191310,146733000,Start
Valentin Korabelnikov,Russia,723488241,146733000,Start
Yevhen Neronovych,Russia,723564313,146733000,Start
Ivan Tovstukha,Russia,723618650,146733000,Start
Vladimir Ksandrov,Russia,723997041,146733000,Stub
Sergey Lapin (diplomat),Russia,724524255,146733000,Start
Lev Perovski,Russia,725108782,146733000,Stub
Yury Biryukov,Russia,725137593,146733000,Stub
Lev Kasso,Russia,725173502,146733000,Start
Alexander Dmitrievich Zinoviev,Russia,725224837,146733000,Start
Yakov Rostovtsev,Russia,726080765,146733000,Stub
Georgy Oppokov,Russia,726684681,146733000,Stub
Ivan Teodorovich,Russia,726684802,146733000,Start
Semyon Sereda,Russia,726687151,146733000,Stub
Lyubov Blizhina,Russia,726747410,146733000,Stub
Andrey Bronitsyn,Russia,726747414,146733000,Stub
Dimitri Gusakov,Russia,726747418,146733000,Stub
Aleksandr Kurdyumov,Russia,726747429,146733000,Stub
Valentin Sviridov,Russia,726747447,146733000,Stub
Sergey Sirotkin (politician),Russia,726747448,146733000,Stub
Oleg Skorlukov,Russia,726747457,146733000,Stub
Yevgeni Viktorovich Ivanov,Russia,730075106,146733000,Stub
Vladimir Ovsyannikov,Russia,730096924,146733000,Stub
Alexey Ostrovsky,Russia,730687976,146733000,Stub
Georg von Cancrin,Russia,730860769,146733000,C
Mikhail Mikhailovich Golitsyn (admiral),Russia,732425100,146733000,Start
Grigory Aleksinsky,Russia,732684495,146733000,Start
Alexander Ryazanov,Russia,734130086,146733000,Stub
Filipp Vigel,Russia,734883389,146733000,Stub
Sopubek Begaliev,Russia,736296295,146733000,Start
Maksim Sokolov,Russia,736633047,146733000,Start
Victor Litvinov,Russia,736718355,146733000,Stub
Andrey Selivanov (chess player),Russia,737420475,146733000,Start
Viktor Yerin,Russia,737581266,146733000,Start
Viktor Shershunov,Russia,738079569,146733000,Stub
Andrey Belyaninov,Russia,738520618,146733000,Start
Vyacheslav Trubnikov,Russia,738668013,146733000,Stub
Vasili Stepanovich Popov,Russia,740509277,146733000,Stub
Meta Vannas,Russia,741263860,146733000,Stub
Kamil Iskhakov,Russia,742233912,146733000,Start
Sergei Kukharenko,Russia,742234852,146733000,Start
Mikhail Mikhailovich Golitsyn,Russia,742905460,146733000,Stub
Anatoly Popov,Russia,743995303,146733000,Stub
Sergei Mikhailovich Smirnov,Russia,744076751,146733000,Stub
Nikolay Travkin,Russia,745486112,146733000,Stub
Yaacov Liberman,Russia,745486392,146733000,Stub
Dmitry Kochnev,Russia,745929563,146733000,Stub
Vyacheslav Menzhinsky,Russia,747148343,146733000,Start
Sergey Tsoy,Russia,747287673,146733000,Stub
Nikolai Ignatov,Russia,747601188,146733000,Start
Boris Kovalchuk,Russia,748073312,146733000,Stub
Mikhail Delyagin,Russia,748163451,146733000,Stub
Nikolai Glebov-Avilov,Russia,748252263,146733000,Start
Viktor Sysoyev,Russia,748359291,146733000,Stub
Viktor Cherkesov,Russia,749478717,146733000,Start
Aleksandr Potapov,Russia,750040899,146733000,Stub
Anna Rozental,Russia,750913698,146733000,Start
Sergey Lebedev (politician),Russia,751715914,146733000,Start
Maxim Gromov,Russia,751787240,146733000,Start
Shukrullo Mirsaidov,Russia,752961913,146733000,Start
Varvara Yakovleva (politician),Russia,753591752,146733000,Start
Adilgerei Magomedtagirov,Russia,754112252,146733000,Start
Alexander Voloshin,Russia,754262387,146733000,Start
Vladislav Grib,Russia,755078336,146733000,Stub
Igor Artemyev,Russia,755111060,146733000,Stub
Alexei Polivanov,Russia,755236109,146733000,Start
Alexander Viktorovich Blokhin,Russia,755801316,146733000,Start
Oleg Malyshkin,Russia,755953884,146733000,Start
Galina Shirshina,Russia,756219005,146733000,Start
Alexander Zhukov,Russia,756679689,146733000,Start
Lyubov Sliska,Russia,756679898,146733000,Stub
Yaroslav Nilov,Russia,756680207,146733000,Stub
Yelena Drapeko,Russia,756680218,146733000,Start
Valery Okulov,Russia,756706369,146733000,Stub
Gavriil Antonovich Katakazi,Russia,756878004,146733000,Stub
Sergei Bakinsky,Russia,756954922,146733000,Start
Farid Babayev,Russia,757287913,146733000,Stub
Sergey Antufyev,Russia,757343683,146733000,Stub
Otari Arshba,Russia,757343684,146733000,Stub
Vyacheslav Dudka,Russia,757343703,146733000,Stub
Nikolay Denin,Russia,757343704,146733000,Stub
Valery Kan,Russia,757343720,146733000,Start
Pavel Ipatov,Russia,757343725,146733000,Start
Alexander Nikolayevich Mikhaylov,Russia,757343739,146733000,Stub
Sergey Katanandov,Russia,757343776,146733000,Stub
Roman Kopin,Russia,757343810,146733000,Start
Mikhail Ignatyev (politician),Russia,757343815,146733000,Stub
Aleksandr Skorobogatko,Russia,757343829,146733000,Stub
Boris Zolotaryov,Russia,757343832,146733000,Stub
Konstantin Ilkovsky,Russia,757344569,146733000,Stub
Andriy Ivanov,Russia,757537932,146733000,Start
Julian Marchlewski,Russia,758000339,146733000,Start
Vatslav Vorovsky,Russia,758341322,146733000,C
Alexander Khloponin,Russia,758399893,146733000,Start
Fyodor Kulakov,Russia,758614018,146733000,GA
Vladimir Shumeyko,Russia,759131676,146733000,Stub
Valery Zorkin,Russia,759540597,146733000,C
Serge Youriévitch,Russia,759764943,146733000,GA
Andrei Klepach,Russia,760031780,146733000,Stub
Pyotr Smidovich,Russia,760283552,146733000,Stub
Alexander Abalakov,Russia,760821113,146733000,Start
Murder of Yuriy Chervochkin,Russia,761309782,146733000,C
Igor Arkhipov,Russia,761351942,146733000,Stub
Akhmed Malsagov,Russia,761353713,146733000,Stub
Aleksandr Artemyev,Russia,761589338,146733000,Stub
Mikhail Astafyev,Russia,761589729,146733000,Stub
Vladimir Aseev,Russia,761591469,146733000,Stub
Yury Afonin,Russia,761596180,146733000,Stub
Andrey Golovatyuk,Russia,761915273,146733000,Stub
Varlam Cherkezishvili,Russia,762223621,146733000,Start
Yelena Vladimirovna Afanasyeva,Russia,762356046,146733000,Stub
Dmitry Demushkin,Russia,762377033,146733000,Stub
Yury Gladkov,Russia,762551117,146733000,Stub
Yakov Lobanov-Rostovsky (1760–1831),Russia,763022731,146733000,Start
Vladimir Kolesnikov,Russia,763350349,146733000,Stub
Gennady Konyakhin,Russia,763372240,146733000,Stub
Alexander Khinshtein,Russia,763675562,146733000,Stub
Aleksei Ignatiev,Russia,763769414,146733000,Stub
Esther Frumkin,Russia,764610350,146733000,Stub
Alexander Vladimirovich Yakovenko,Russia,764720070,146733000,Start
Kaadyr-ool Bicheldey,Russia,764968608,146733000,Stub
Vadim Podbelsky,Russia,765120329,146733000,Stub
Mikhail Chernyayev,Russia,765120865,146733000,Start
Viktor Nikitich Panin,Russia,765121834,146733000,Stub
Vyacheslav Ivanovich Zof,Russia,765122814,146733000,Start
Ivan Delyanov,Russia,765123070,146733000,Start
Alexey Pleshakov,Russia,765301580,146733000,Stub
Konstantin Titov,Russia,765926471,146733000,Stub
Mikhail Manevich,Russia,765963314,146733000,Start
Robert Schlegel,Russia,766061080,146733000,Stub
Konstantin Babkin,Russia,766094510,146733000,Start
Valery Nazarov,Russia,766114056,146733000,C
Vasily Dyakonov,Russia,766478688,146733000,Stub
Victor Shenderovich,Russia,766507493,146733000,Start
Nikolay Mikhailovich Volkov,Russia,766507930,146733000,Start
Ivan Lopukhin,Russia,766661287,146733000,Start
Pyotr Lopukhin,Russia,766661317,146733000,Stub
Mikhail Herzenstein,Russia,767034295,146733000,Start
Bashir Aushev,Russia,767136159,146733000,Start
Vladimir Dzhunkovsky,Russia,767157512,146733000,Start
Alexander Georgiyevich Gromov,Russia,767542294,146733000,Stub
Olga Litvinenko,Russia,767710625,146733000,Start
Aleksandr Khvostov,Russia,767731509,146733000,Stub
Mikhail Pakhomov,Russia,767829053,146733000,Stub
Andrey Vavilov,Russia,768004371,146733000,Start
Vladislav Inozemtsev,Russia,768792640,146733000,Stub
Roman Shaykhutdinov,Russia,769243429,146733000,Start
Aleksey Pushkov,Russia,769323403,146733000,Start
Sergey Dmitriyevich Urusov,Russia,770326979,146733000,C
Vladimir Nikolayev (politician),Russia,770716026,146733000,Start
Sergey Baburin,Russia,770923218,146733000,Start
Spartak Akhmetov,Russia,770933158,146733000,Stub
Nikolay Ivanovich Demidov,Russia,770933221,146733000,Stub
Alexander Filipenko,Russia,770935143,146733000,Stub
Elena Nikolaeva (politician),Russia,770945528,146733000,Stub
Maksim Rokhmistrov,Russia,770951891,146733000,Stub
Vitaly Karayev,Russia,770980431,146733000,Stub
Joseph Meezon,Russia,771022155,146733000,Stub
Boris Volin,Russia,771022298,146733000,Stub
Pyotr Nikiforov,Russia,771539990,146733000,Stub
Sergei Grigoryevich Stroganov,Russia,771715407,146733000,B
Alexander Grigoryev,Russia,772162867,146733000,Stub
Fyodor Kuritsyn,Russia,772295451,146733000,Stub
Mikhail Abramovich Popov,Russia,772378025,146733000,Stub
Bogdan Belsky,Russia,772603110,146733000,Start
Aleksandr Stishinsky,Russia,772821739,146733000,Start
Aleksandr Aleksandrovich Rittikh,Russia,772822113,146733000,Stub
Alexander Bulygin,Russia,772823764,146733000,Start
Sergey Rukhlov,Russia,772824729,146733000,Stub
Alexey Kuznetsov,Russia,772832593,146733000,Start
Dmitri Solsky,Russia,772919326,146733000,Stub
Aleksei Aleksandrovich Bobrinsky,Russia,773156306,146733000,Start
Dmitri Petrovich Golitsyn,Russia,773156957,146733000,Stub
Ivan Trubetskoy,Russia,773160494,146733000,Stub
Yuri Korablin,Russia,773166086,146733000,Stub
Volodymyr Zatonsky,Russia,773207012,146733000,Start
Alexander Arkadyevich Suvorov,Russia,773394570,146733000,Start
List of Prime Ministers of Tatarstan,Russia,773789194,146733000,Stub
Sergey Karaganov,Russia,773924351,146733000,Start
Oleg Chirkunov,Russia,774025939,146733000,Stub
Aleksey Lebed,Russia,774544796,146733000,Start
Boris Gostev,Russia,774570488,146733000,Stub
Alexander Abaza,Russia,774584321,146733000,Stub
Ilya Yelizarov,Russia,774591059,146733000,Stub
Anatoly Chernyaev,Russia,774854947,146733000,Stub
Yuri Zhukov (journalist),Russia,774965358,146733000,Stub
Alexander Potkin,Russia,775089096,146733000,Stub
Valentin Yumashev,Russia,775099450,146733000,Start
Santeri Nuorteva,Russia,775173268,146733000,C
Yuri Churbanov,Russia,775202773,146733000,Start
Ivan Besedin,Russia,775617280,146733000,Stub
Ivan Khokhlov,Russia,776674677,146733000,Stub
Vladimir Fyodorovich Promyslov,Russia,776935647,146733000,Stub
Gleb Bokii,Russia,777168052,146733000,B
Igor Chubais,Russia,777369363,146733000,Start
Vladimir Borisovich Golitsyn,Russia,777429113,146733000,Stub
Dmitry Mikhaylovich Golitsyn,Russia,777450673,146733000,Start
Rashid Temrezov,Russia,777974776,146733000,Stub
Dmitry Ivanovich Sviatopolk-Mirsky,Russia,778362294,146733000,Start
Nusratullo Maksum,Russia,778643285,146733000,Stub
Mikhail Akimov,Russia,778703194,146733000,Stub
Mikhail Yurevich,Russia,778812130,146733000,Stub
Mikhail Smirnovsky,Russia,778893236,146733000,Stub
Sergey Gerasimovich Mitin,Russia,779226235,146733000,Stub
